link,price,manufacturer,model,reg-year,mileage,engine-size,fuel-type,transmission,drive,finance
https://www.namcars.net/Volkswagen-Passat-2.0-TSI-DSG-Executive-R-Line-162Kw-1400691436,"N$ 419,900",Volkswagen,Passat 2.0 TSI DSG Executive R-Line 162Kw,2017 Year,"55,000 km mileage",2.0L Engine,Petrol Fuel,DSG transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Ford-RANGER-3.3-TDCI-D-C-XLT-4X4-1400695174,"N$ 419,990",Ford,RANGER 3.3 TDCI D/C XLT 4X4,2017 Year,"96,000 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilux-2.8-D-C-4x4-MT-1400694291,"N$ 420,000",Toyota,Hilux 2.8 D/C 4x4 MT,2017 Year,"121,300 km mileage",2.8L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-HILUX-2.8-GD-6-4X4-X-CAB-1400695192,"N$ 425,000",Toyota,HILUX 2.8 GD-6 4X4 X/CAB,2017 Year,"65,000 km mileage",2.8L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-HILUX-1400695451,"N$ 425,000",Toyota,HILUX,2016 Year,"80,000 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Ford-RANGER-3.2-XLT-4X4-D-C-AUTO-1400695637,"N$ 425,900",Ford,RANGER 3.2 XLT 4X4 D/C AUTO,2017 Year,"37,000 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Ford-WILDTRACK-3.2-4X4-D-C-AUTO-1400695638,"N$ 427,900",Ford,WILDTRACK 3.2 4X4 D/C AUTO,2017 Year,"79,000 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-HILUX-4.0-V6-RAIDER-4X4-AT-1400694539,"N$ 429,000",Toyota,HILUX 4.0 V6 RAIDER 4X4 AT,2016 Year,"116,541 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,All-wheel drive,Finance: Available
https://www.namcars.net/Toyota-fortuner-1400694067,"N$ 429,000",Toyota,fortuner,2016 Year,"150,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Volkswagen-KOMBI-TRANSPORTER-T6-4MOTION-DSG-1400695594,"N$ 429,900",Volkswagen,KOMBI TRANSPORTER T6 4MOTION DSG,2016 Year,"95,119 km mileage",2.0L Engine,Diesel Fuel,DSG transmission,All-Wheel Drive,Finance: Available
https://www.namcars.net/Volkswagen-Transporter-T6-2.0-tdi-LWB-103-kw-DSG-Highroof-1400693615,"N$ 429,900",Volkswagen,Transporter T6 2.0 tdi LWB 103 kw DSG Highroof,2019 Year,"1,900 km mileage",2.0L Engine,Diesel Fuel,DSG transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Fortuner-1400693575,"N$ 435,000",Toyota,Fortuner,2017 Year,"88,900 km mileage",2.4L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Mazda-CX-5-AKERA-1400686160,"N$ 435,000",Mazda,CX-5 AKERA,2017 Year,"4,334 km mileage",2.2L Engine,Diesel Fuel,Automatic Tiptronic transmission,All-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Fortuner-2.4-GD6-1400695380,"N$ 435,000",Toyota,Fortuner  2.4 GD6,2018 Year,"36,000 km mileage",2.4L Engine,Diesel Fuel,Automatic transmission,Air Conditioning,Cruise Control
https://www.namcars.net/Ford-KUGA-1.5-TDCY-TREND-1400691861,"N$ 435,900",Ford,KUGA 1.5 TDCY TREND,2019 Year,"5,000 km mileage",1.5L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Land-Cruiser-VX-V8-1400695298,"N$ 439,000",Toyota,Land Cruiser VX V8,2009 Year,"227,000 km mileage",4.5L Engine,Diesel Fuel,Automatic transmission,,
https://www.namcars.net/Toyota-FORTUNER-1400694043,"N$ 439,000",Toyota,FORTUNER,2016 Year,"68,232 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Fortuner-2.8-GD-64X4-A-T-1400688459,"N$ 439,000",Toyota,Fortuner 2.8 GD-64X4 A/T,2016 Year,"99,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-FORTUNER-2.8-4X4-M-T-1400683243,"N$ 439,500",Toyota,FORTUNER 2.8 4X4 M/T,2016 Year,"63,700 km mileage",2.8L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-PRADO-4.0-V6-VX-1400695321,"N$ 439,900",Toyota,PRADO 4.0 V6 VX,2015 Year,"162,000 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-LANDCRUISER-4.0-V6-D-C-4X4-1400695732,"N$ 439,900",Toyota,LANDCRUISER 4.0 V6 D/C 4X4,2014 Year,"135,000 km mileage",4.0L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Chevrolet-TRAILBLAZER-2.8-LTZ-Z71-AUTO-4X4-(LIMITED-NUMBER-OF-THEM-WERE-BUILD-)-1400695737,"N$ 439,900",Chevrolet,TRAILBLAZER 2.8 LTZ  Z71 AUTO 4X4 (LIMITED NUMBER OF THEM WERE BUILD ),2017 Year,"42,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Volkswagen-Tiguan-1.4-TSI-DSG-Comfortline-DSG-110Kw-1400694759,"N$ 439,900",Volkswagen,Tiguan 1.4 TSI DSG Comfortline DSG 110Kw,2017 Year,"24,500 km mileage",1.4L Engine,Petrol Fuel,DSG transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Hyundai-SantaFe-Elite-1400694182,"N$ 439,995",Hyundai,SantaFe Elite,2016 Year,"59,000 km mileage",2.2L Engine,Diesel Fuel,Automatic transmission,4x2,Finance: Available
https://www.namcars.net/Mercedes-Benz-315-CDI-Sprinter-Motorhome-1400695055,"N$ 440,000",Mercedes-Benz,315 CDI Sprinter Motorhome,2008 Year,"201,400 km mileage",2.2L Engine,Diesel Fuel,Manual transmission,Rear-Wheel Drive,Finance: Not available
https://www.namcars.net/Isuzu-D-MAX-250-HI-RIDER-D-CAB-4X4-1400695408,"N$ 440,000",Isuzu,D-MAX 250 HI-RIDER D/CAB 4X4,2019 Year,2.5L Engine,100 kW,Diesel Fuel,7.9L / 100km fuel consumption,Manual transmission,4x4
https://www.namcars.net/Toyota-FORTUNER-1400695437,"N$ 440,000",Toyota,FORTUNER,2017 Year,"77,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Audi-Q3-2.0-TFSi-Quatro-STronic-1400678385,"N$ 440,000",Audi,Q3 2.0 TFSi Quatro STronic,2016 Year,"30,000 km mileage",2.0L Engine,Petrol Fuel,Automatic S-tronic transmission,All-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-HILUX-SC-2.8GD-6-RAIDER-6AT-1400694996,"N$ 444,900",Toyota,HILUX SC 2.8GD-6 RAIDER 6AT,2019 Year,15 km mileage,2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Land-Cruiser-Safari-1400695427,"N$ 445,000",Toyota,Land Cruiser Safari,2015 Year,"176,000 km mileage",4.2L Engine,Diesel Fuel,Manual transmission,Air Conditioning,Electric Windows
https://www.namcars.net/Toyota-Quantum-GL-D4D-1400695211,"N$ 445,900",Toyota,Quantum GL D4D,2018 Year,"13,650 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-FORTUNER-2.8-GD6-4X4-A-T-1400684575,"N$ 449,900",Toyota,FORTUNER 2.8 GD6 4X4 A/T,2017 Year,"74,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Jeep-Wrangler-Rubicon-3.6-Unltd-A-T-4x4-1400693286,"N$ 449,900",Jeep,Wrangler Rubicon 3.6 Unltd A/T 4x4,2014 Year,"71,000 km mileage",3.6L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilux-Raider-4.0-V6-4x4-Automatic-1400692818,"N$ 449,900",Toyota,Hilux Raider 4.0 V6 4x4 Automatic,2016 Year,"104,000 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Ford-RANGER-WILDTRAK-3.2-TDCI-D-C-4X4-1400694391,"N$ 449,900",Ford,RANGER WILDTRAK 3.2 TDCI D/C 4X4,2017 Year,"62,000 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Ford-RANGER-3.2-A-T-4X4-D-C-WILDTRACK-1400695731,"N$ 449,900",Ford,RANGER 3.2 A/T 4X4 D/C WILDTRACK,2017 Year,"87,000 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Ford-2.2-TOURNEO-CUSTOM-LTD-SWB-114KW-1400694984,"N$ 449,900",Ford,2.2 TOURNEO CUSTOM LTD SWB 114KW,2015 Year,"30,000 km mileage",2.2L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-HILUX-1400695317,"N$ 450,000",Toyota,HILUX,2017 Year,"75,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Audi-Audi-Q7-3.0-Tfsi-Quattro-1400694090,"N$ 450,000",Audi,Audi Q7 3.0 Tfsi Quattro,2015 Year,"135,000 km mileage",3.0L Engine,Petrol Fuel,Automatic transmission,All-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Hilux-2.8-4x4-Auto-D-C-1400694900,"N$ 450,000",Toyota,Hilux 2.8 4x4 Auto D/C,2018 Year,"83,199 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Land-Cruiser-Troopy-1400694206,"N$ 450,000",Toyota,Land Cruiser Troopy,2013 Year,"129,944 km mileage",4.2L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilux-2.8-Gd-6-Raider-4x4-P-u-D-c-1400694774,"N$ 450,000",Toyota,Hilux 2.8 Gd-6 Raider 4x4 P/u D/c,2017 Year,"102,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-FORTUNER-2.8-GD-6-4X4-6AT-1400695569,"N$ 459,000",Toyota,FORTUNER 2.8 GD-6 4X4 6AT,2016 Year,"82,500 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Fortuner-2.8-1400688761,"N$ 459,000",Toyota,Fortuner 2.8,2016 Year,"84,700 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-HILUX-DC-4.0-V6-4X4-RAIDER-AT-1400693915,"N$ 459,000",Toyota,HILUX DC 4.0 V6 4X4 RAIDER AT,2017 Year,"46,300 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Fortuner-2.8GD6-4x4-AT-1400686156,"N$ 459,900",Toyota,Fortuner 2.8GD6 4x4 AT,2016 Year,"91,905 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilux-2.8-GD-6-4x4-A-T-D-Cab-1400691705,"N$ 459,900",Toyota,Hilux 2.8 GD-6 4x4 A/T D/Cab,2017 Year,"70,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Fortuner-2.8-GD6-4x4-A-T-1400693418,"N$ 465,000",Toyota,Fortuner 2.8 GD6 4x4 A/T,2016 Year,"109,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-fortuner-1400694186,"N$ 469,000",Toyota,fortuner,2017 Year,"70,522 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Volkswagen-Golf-7-2.0-GTI-DSG-Clubsport-195Kw-1400692272,"N$ 469,900",Volkswagen,Golf 7 2.0 GTI DSG Clubsport 195Kw,2016 Year,"56,000 km mileage",2.0L Engine,Petrol Fuel,DSG transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Mitsubishi-Pajero-3.2-Di-Dc-GLS-A-T-1400692469,"N$ 469,995",Mitsubishi,Pajero 3.2 Di-Dc GLS A/T,2016 Year,"75,500 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-HILUX-SC-2.8GD6-4X4-RAIDER-6AT-1400694995,"N$ 471,900",Toyota,HILUX SC 2.8GD6 4X4 RAIDER 6AT,2019 Year,15 km mileage,2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilux-2.8-4x4-Auto-D-C-1400695350,"N$ 472,500",Toyota,Hilux 2.8 4x4 Auto D/C,2017 Year,"14,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-FORTUNER-2.4-GD-6-RB-AT-1400695566,"N$ 475,000",Toyota,FORTUNER 2.4 GD-6 RB AT,2019 Year,"1,088 km mileage",2.4L Engine,Diesel Fuel,Automatic transmission,4x2,Finance: Available
https://www.namcars.net/Toyota-HILUX-DC-2.4-GD-6-4X4-SRX-AT-1400695678,"N$ 475,000",Toyota,HILUX DC 2.4 GD-6 4X4 SRX AT,2019 Year,"6,774 km mileage",2.4L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-PRADO-4.0-VX-1400693124,"N$ 475,000",Toyota,PRADO 4.0 VX,2014 Year,"139,780 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilix-2.8GD6-A-T-4x4-1400694691,"N$ 477,500",Toyota,Hilix 2.8GD6 A/T 4x4,2017 Year,"60,468 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-fortuner-1400692481,"N$ 479,000",Toyota,fortuner,2017 Year,"65,423 km mileage",4.0L Engine,Diesel Fuel,Automatic transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Jeep-JEEP-GRAND-CHEROKEE-6.4-SRT-1400693308,"N$ 479,000",Jeep,JEEP GRAND CHEROKEE 6.4 SRT,2014 Year,"191,863 km mileage",6.4L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-FJ-CRUISER-4.0-V6-1400695252,"N$ 479,000",Toyota,FJ CRUISER  4.0 V6,2017 Year,"78,275 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Jeep-GRAND-CHEROKEE-SRT8-1400695593,"N$ 479,900",Jeep,GRAND CHEROKEE SRT8,2014 Year,"198,000 km mileage",6.4L Engine,Petrol Fuel,Automatic transmission,All-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Fortuner-2.8-GD-6-AT-4x4-1400689709,"N$ 479,900",Toyota,Fortuner 2.8 GD-6 AT 4x4,2016 Year,"82,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Land-Cruiser-4.2D-S-Cab-1400694591,"N$ 479,900",Toyota,Land Cruiser 4.2D S/Cab,2016 Year,"51,500 km mileage",4.2L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-HILUX-4.0-V6-4X4-DC-1400691413,"N$ 479,900",Toyota,HILUX 4.0 V6 4X4 DC,2017 Year,"46,700 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-4.0-Hilux-Toyota-double-cab-automatic-4x4-1400676907,"N$ 480,000",Toyota,4.0 Hilux Toyota double cab automatic 4x4,2016 Year,"45,000 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/BMW-X6-Xdrive50i-Individual-1400693582,"N$ 480,000",BMW,X6 Xdrive50i Individual,2014 Year,"107,500 km mileage",4.4L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Jeep-WRANGLER-UNLTD-SHARA-3.6-V6-A-T-1400685333,"N$ 489,900",Jeep,WRANGLER UNLTD SHARA 3.6 V6 A/T,2016 Year,"32,000 km mileage",3.6L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Land-Rover-DISCOVERY-SPORT-2.2SD4-SE-1400691568,"N$ 489,900",Land Rover,DISCOVERY SPORT 2.2SD4 SE,2017 Year,"46,000 km mileage",2.0L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/BMW-320D-M-SPORT-A-T-F30-1400693663,"N$ 489,900",BMW,320D M SPORT A/T F30,2018 Year,"11,000 km mileage",2.0L Engine,Diesel Fuel,Automatic transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-FORTUNER-2.8-GD-6-4x4-6MT-(W29)-1400689727,"N$ 490,000",Toyota,FORTUNER 2.8 GD-6 4x4 6MT (W29),2016 Year,"47,893 km mileage",2.8L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-LAND-CRUISER-V8-1400686597,"N$ 499,000",Toyota,LAND CRUISER V8,2016 Year,"88,900 km mileage",4.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Fortuner-1400693042,"N$ 499,000",Toyota,Fortuner,2019 Year,"26,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x2,Finance: Available
https://www.namcars.net/Land-Rover-Discovery-4-3.0-V6-HSE-a-t-1400693397,"N$ 499,900",Land Rover,Discovery 4 3.0 V6 HSE a/t,2014 Year,"88,000 km mileage",3.0L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Mercedes-Benz-GLC-250d-1400692665,"N$ 499,995",Mercedes-Benz,GLC 250d,2016 Year,"66,000 km mileage",2.0L Engine,Diesel Fuel,Automatic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Land-Cruiser200-VX-4.5D-1400693270,"N$ 510,000",Toyota,Land Cruiser200 VX 4.5D,2012 Year,"184,000 km mileage",4.5L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-HILUX-GD6-2.8-D-C-RB-1400693241,"N$ 510,000",Toyota,HILUX GD6 2.8 D/C RB,2019 Year,"4,700 km mileage",2.8L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Toyota-FJ-Cruiser-4.0-V6-1400695618,"N$ 515,000",Toyota,FJ Cruiser 4.0 V6,2018 Year,"18,000 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-LANDCRUISER-1400695439,"N$ 515,000",Toyota,LANDCRUISER,2016 Year,"90,000 km mileage",4.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Mitsubishi-Pajero-3.2-DID-GLS-A-T-4x4-2Dr-1400692040,"N$ 529,900",Mitsubishi,Pajero 3.2 DID GLS A/T 4x4 2Dr,2018 Year,"12,900 km mileage",3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Jeep-WRANGLER-UNLTD-SAHARA-3.6L-V6-AT-1400695641,"N$ 530,000",Jeep,WRANGLER UNLTD SAHARA 3.6L V6 AT,2016 Year,"34,000 km mileage",3.6L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-FORTUNER-1400695450,"N$ 530,000",Toyota,FORTUNER,2018 Year,"16,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilux-Raider-GD6-2.8-4x4-Automatic-1400695468,"N$ 535,000",Toyota,Hilux Raider GD6 2.8 4x4 Automatic,2018 Year,"37,000 km mileage",2.8L Engine,Diesel Fuel,Automatic transmission,Cruise Control,Navigation System (GPS)
https://www.namcars.net/Jaguar-XE-20-PORTFOLIO-A-T-1400694393,"N$ 540,000",Jaguar,XE 20 PORTFOLIO A/T,2017 Year,"28,000 km mileage",2.0L Engine,Petrol Fuel,Automatic transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Land-Cruiser-79-4.5-V8-1400695302,"N$ 555,000",Toyota,Land Cruiser 79 4.5 V8,2017 Year,"60,700 km mileage",4.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-LANDCRUISER-4.5-V8-DIESEL-TURBO-S-C-4X4-1400695322,"N$ 569,900",Toyota,LANDCRUISER 4.5 V8 DIESEL TURBO S/C 4X4,2016 Year,"95,000 km mileage",4.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Landcruiser-79-4.0-D-cab-1400695318,"N$ 575,000",Toyota,Landcruiser 79 4.0 D/cab,2017 Year,"34,537 km mileage",4.0L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Nissan-PATROL-CAMPER-3.0-TDi-1400694299,"N$ 575,000",Nissan,PATROL CAMPER 3.0 TDi,2018 Year,"5,000 km mileage",3.0L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Volkswagen-Touareg-3.0-TDi-1400695351,"N$ 575,000",Volkswagen,Touareg 3.0 TDi,2016 Year,"80,000 km mileage",3.0L Engine,Diesel Fuel,Automatic Tiptronic transmission,4x4,Finance: Available
https://www.namcars.net/Isuzu-D-Max300-LX-D-Cab-4x4-MT-1400692892,"N$ 577,000",Isuzu,D-Max300 LX D/Cab 4x4 MT,2019 Year,3.0L Engine,130 kW,Diesel Fuel,8.2L / 100km fuel consumption,Manual transmission,4x4
https://www.namcars.net/Toyota-Land-Cruise-4.5-V8-S-C-1400695245,"N$ 585,000",Toyota,Land Cruise 4.5 V8 S/C,2016 Year,"66,000 km mileage",4.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-LAND-CRUISER-PICKUP-4.5-V8-TURBO-D-C-(62D).-1400695571,"N$ 589,000",Toyota,LAND CRUISER PICKUP 4.5 V8 TURBO D/C (62D).,2016 Year,"124,500 km mileage",4.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Mitsubishi-Triton-Supper-select-2-1400695689,"N$ 589,900",Mitsubishi,Triton Supper select 2,2019 Year,"2,990 km mileage",2.4L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/BMW-X2-SDrive-18i-M-Sports-1400695235,"N$ 589,900",BMW,X2 SDrive 18i M-Sports,2019 Year,"14,400 km mileage",1.5L Engine,Petrol Fuel,Automatic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Dodge-Ram-2500-1400689633,"N$ 599,900",Dodge,Ram 2500,2001 Year,"100,000 km mileage",5.8L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Not available
https://www.namcars.net/Toyota-Land-Cruiser-4.5-LX-V8-Twin-Turbo-1400694419,"N$ 620,000",Toyota,Land Cruiser 4.5 LX V8 Twin-Turbo,2015 Year,"84,000 km mileage",4.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Land-Rover-Discovery-4-1400694717,"N$ 620,000",Land Rover,Discovery 4,2016 Year,"42,604 km mileage",3.0L Engine,Diesel Fuel,Automatic Tiptronic transmission,4x4,Finance: Available
https://www.namcars.net/Ford-Ranger-Wildtrack-1400694482,"N$ 620,000",Ford,Ranger Wildtrack,2020 Year,3.2L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available,3.2 Wildtrack 4x4 6AT
https://www.namcars.net/Toyota-Land-Cruiser-4.5-V8-D4D-s-Cab-1400695160,"N$ 625,900",Toyota,Land Cruiser 4.5 V8 D4D s Cab,2018 Year,"31,000 km mileage",4.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Volkswagen-Amarok-3.0-V6-TDi-Extreme-4Motion-A-T-165Kw-1400695314,"N$ 639,900",Volkswagen,Amarok 3.0 V6 TDi Extreme 4Motion A/T 165Kw,2018 Year,"65,000 km mileage",3.0L Engine,Diesel Fuel,Automatic transmission,All-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Land-Cruiser-79-4.5-P-U-D-C-1400694364,"N$ 650,000",Toyota,Land Cruiser 79 4.5 P/U D/C,2016 Year,"32,063 km mileage",4.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Land-Rover-Range-Rover-Sport-4.4-1400693456,"N$ 660,000",Land Rover,Range Rover Sport 4.4,2014 Year,"136,000 km mileage",4.4L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Hilux-2.4-GD-6-Auto-Safari-10-seater-1400694741,"N$ 669,000",Toyota,Hilux 2.4 GD-6 Auto Safari 10 seater,2018 Year,"41,212 km mileage",2.4L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Land-Cruiser-1400694936,"N$ 675,000",Toyota,Land Cruiser,2016 Year,"65,000 km mileage",4.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Ford-Ranger-2.0-Bi-Turbo-4x4-Wildtrak-1400694185,"N$ 675,000",Ford,Ranger 2.0 Bi-Turbo 4x4 Wildtrak,2019 Year,"4,500 km mileage",2.0L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Land-Rover-Range-Rover-Sport-5.0-S-C-HSE-Dynamic-1400693699,"N$ 685,000",Land Rover,Range Rover Sport 5.0 S/C HSE Dynamic,2015 Year,"153,418 km mileage",5.0L Engine,Petrol Fuel,Automatic Multitronic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Land-Cruiser-200-VX-4.5-Td-1400693472,"N$ 685,000",Toyota,Land Cruiser 200 VX 4.5 Td,2014 Year,"99,000 km mileage",4.5L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Prado-4.0-VX-A-T-1400694313,"N$ 699,900",Toyota,Prado 4.0 VX A/T,2017 Year,"52,500 km mileage",4.0L Engine,Petrol Fuel,Automatic transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Land-Criser-1400694894,"N$ 699,900",Toyota,Land Criser,2016 Year,"32,000 km mileage",4.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Toyota-Land-Cruiser-4.5-VX-V8-AT-1400691844,"N$ 699,900",Toyota,Land Cruiser 4.5 VX V8 AT,2015 Year,"107,000 km mileage",4.5L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Available
